,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
32050,Ricercatore non confermato,VASTA Marcello,M,L'AQUILA,Ingegneria,ICAR/08,,INGEGNERIA E GEOLOGIA,2001,08 - Ingegneria civile ed Architettura
32051,Associato confermato,VAUDETTI Marco,M,Politecnico di TORINO,Architettura,ICAR/16,,ARCHITETTURA E DESIGN,2001,08 - Ingegneria civile ed Architettura
32052,Ordinario,VELTRI Massimo,M,della CALABRIA,Ingegneria,ICAR/01,,DIFESA DEL SUOLO,2001,08 - Ingegneria civile ed Architettura
32053,Straordinario,VELTRI Paolo,M,della CALABRIA,Ingegneria,ICAR/02,,DIFESA DEL SUOLO,2001,08 - Ingegneria civile ed Architettura
32054,Straordinario,VENDITTELLI Manlio,M,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/21,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
32055,Ordinario,VENDITTI Arnaldo,M,Napoli Federico II,Architettura,ICAR/18,,CONFIGURAZIONE E ATTUAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32056,Ordinario,VENEZIA Francesco,M,Università IUAV di VENEZIA,Architettura,ICAR/14,,DIPARTIMENTO IUAV PER LA RICERCA,2001,08 - Ingegneria civile ed Architettura
32057,Associato non confermato,VENINI Paolo,M,PAVIA,Ingegneria,ICAR/08,,INGEGNERIA CIVILE E ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32058,Ricercatore,VENNERI Donato,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/17,,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
32059,Associato non confermato,VENTURA Francesco,M,FIRENZE,Architettura,ICAR/21,,URBANISTICA E PIANIFICAZIONE DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
32060,Ricercatore non confermato,VENTURA Giulio,M,Politecnico di TORINO,Architettura II,ICAR/08,,INGEGNERIA STRUTTURALE EDILE E GEOTECNICA,2001,08 - Ingegneria civile ed Architettura
32061,Ordinario,VENTURA Nicola,M,Politecnico di MILANO,Architettura III,ICAR/13,,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2001,08 - Ingegneria civile ed Architettura
32062,Ricercatore,VENTURA Paolo,M,FIRENZE,Architettura,ICAR/21,,"INGEGNERIA CIVILE, DELL'AMBIENTE, DEL TERRITORIO E ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
32063,Assistente r.e.,VENTURA Pierfranco,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/09,,INGEGNERIA STRUTTURALE E GEOTECNICA,2001,08 - Ingegneria civile ed Architettura
32064,Ricercatore,VENUTELLI Maurizio,M,PISA,Ingegneria,ICAR/02,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
32065,Ricercatore non confermato,VENUTI Giovanna,F,Politecnico di MILANO,Ingegneria,ICAR/06,,"INGEGNERIA IDRAULICA, AMBIENTALE, INFRASTRUTTURE VIARIE, RILEVAMENTO",2001,08 - Ingegneria civile ed Architettura
32066,Ricercatore,VENZANO Bartolomeo,M,GENOVA,Architettura,ICAR/08,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
32067,Ricercatore non confermato,VERDUCCI Paolo,M,PERUGIA,Ingegneria,ICAR/10,,INGEGNERIA CIVILE ED AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
32068,Ricercatore,VERGARA CAFFARELLI Maria Carla,F,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/12,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
32069,Associato confermato,VERONESE Francesco,M,PADOVA,Ingegneria,ICAR/02,,"INGEGNERIA IDRAULICA, MARITTIMA, AMBIENTALE E GEOTECNICA",2001,08 - Ingegneria civile ed Architettura
32070,Ordinario,VERSACE Pasquale,M,della CALABRIA,Ingegneria,ICAR/02,,DIFESA DEL SUOLO,2001,08 - Ingegneria civile ed Architettura
32071,Ricercatore,VESCO Maria Isabella,F,PALERMO,Architettura,ICAR/16,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32072,Ordinario,VESCOVI Romeo,M,PADOVA,Ingegneria,ICAR/05,,COSTRUZIONI E TRASPORTI,2001,08 - Ingegneria civile ed Architettura
32073,Associato confermato,VESCOVI Ugo Cristiano,M,PADOVA,Ingegneria,ICAR/09,,COSTRUZIONI E TRASPORTI,2001,08 - Ingegneria civile ed Architettura
32074,Ordinario,VESTRONI Fabrizio,M,"ROMA ""La Sapienza""",Ingegneria,ICAR/08,,INGEGNERIA STRUTTURALE E GEOTECNICA,2001,08 - Ingegneria civile ed Architettura
32075,Associato confermato,VETTORE Antonio,M,PADOVA,Agraria,ICAR/06,,TERRITORIO E SISTEMI AGRO-FORESTALI TESAF,2001,08 - Ingegneria civile ed Architettura
32076,Associato non confermato,VETTORETTO Luciano,M,Università IUAV di VENEZIA,Pianificazione del Territorio,ICAR/20,,DIPARTIMENTO IUAV PER LA RICERCA,2001,08 - Ingegneria civile ed Architettura
32077,Ricercatore non confermato,VEZZOLI Carlo Arnaldo,M,Politecnico di MILANO,Architettura III,ICAR/13,,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2001,08 - Ingegneria civile ed Architettura
32078,Associato confermato,VIA Giovanni,M,ROMA TRE,Ingegneria,ICAR/09,,STRUTTURE,2001,08 - Ingegneria civile ed Architettura
32079,Ricercatore,VICINANZA Diego,M,"CAMPANIA - ""L. VANVITELLI""",Ingegneria,ICAR/02,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
32080,Ricercatore,VICO Franco,M,Politecnico di TORINO,Architettura II,ICAR/20,,INTERATENEO E TERRITORIO,2001,08 - Ingegneria civile ed Architettura
32081,Straordinario,VIDOTTO Andrea,M,ROMA TRE,Architettura,ICAR/14,,PROGETTAZIONE E STUDIO DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32082,Ricercatore,VIDULLI Paola,F,Politecnico di MILANO,Architettura III,ICAR/16,,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2001,08 - Ingegneria civile ed Architettura
32083,Associato confermato,VIGANO' Paola,F,Università IUAV di VENEZIA,Architettura,ICAR/21,,DIPARTIMENTO IUAV PER LA RICERCA,2001,08 - Ingegneria civile ed Architettura
32084,Ordinario,VIGGIANI Carlo,M,Napoli Federico II,Ingegneria,ICAR/07,,INGEGNERIA GEOTECNICA,2001,08 - Ingegneria civile ed Architettura
32085,Associato non confermato,VIGGIANI Giulia,F,"ROMA ""Tor Vergata""",Ingegneria,ICAR/07,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
32086,Ordinario,VIGLINO Micaela,F,Politecnico di TORINO,Architettura,ICAR/18,,CASA-CITTA',2001,08 - Ingegneria civile ed Architettura
32087,Straordinario,VIGNOLI Andrea,M,FIRENZE,Ingegneria,ICAR/08,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
32088,Ricercatore,VIGNOLO Maria Graziella,F,GENOVA,Ingegneria,ICAR/05,,"INGEGNERIA MECCANICA, ENERGETICA, DELLA PRODUZIONE, DEI TRASPORTI E DEI MODELLI MATEMATICI (DIME)",2001,08 - Ingegneria civile ed Architettura
32089,Ricercatore,VIGNOZZI Alessandro,M,Napoli Federico II,Architettura,ICAR/21,,PROGETTAZIONE URBANA E DI URBANISTICA,2001,08 - Ingegneria civile ed Architettura
32090,Ricercatore,VIGO Maddalena,F,Napoli Federico II,Architettura,ICAR/08,,CONFIGURAZIONE E ATTUAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32091,Associato confermato,VILLA Angelo Attilio,M,Università IUAV di VENEZIA,Architettura,ICAR/14,,PROGETTAZIONE ARCHITETTONICA,2001,08 - Ingegneria civile ed Architettura
32092,Associato confermato,VILLA Benedetto,M,PALERMO,Architettura,ICAR/06,,"INGEGNERIA CIVILE, AMBIENTALE, AEROSPAZIALE, DEI MATERIALI (DICAM)",2001,08 - Ingegneria civile ed Architettura
32093,Ordinario,VILLAGGIO Piero,M,PISA,Ingegneria,ICAR/08,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32094,Ricercatore non confermato,VILLANI Marcello,M,CHIETI-PESCARA,Architettura,ICAR/18,,"SCIENZE, STORIA DELL'ARCHITETTURA, RESTAURO E RAPPRESENTAZIONE",2001,08 - Ingegneria civile ed Architettura
32095,Straordinario,VILLANI Paolo,M,SALERNO,Ingegneria,ICAR/02,,INGEGNERIA CIVILE/DICIV,2001,08 - Ingegneria civile ed Architettura
32096,Ricercatore,VILLARI Sergio,M,Napoli Federico II,Architettura,ICAR/18,,STORIA DELL'ARCHITETTURA E RESTAURO,2001,08 - Ingegneria civile ed Architettura
32097,Ordinario,VINALE Filippo,M,Napoli Federico II,Ingegneria,ICAR/07,,"INGEGNERIA IDRAULICA, GEOTECNICA E AMBIENTALE",2001,08 - Ingegneria civile ed Architettura
32098,Associato confermato,VINARDI Maria Grazia,F,Politecnico di TORINO,Architettura II,ICAR/19,,"INTERATENEO DI SCIENZE, PROGETTO E POLITICHE DEL TERRITORIO",2001,08 - Ingegneria civile ed Architettura
32099,Ordinario,VIOLA Erasmo,M,BOLOGNA,Ingegneria,ICAR/08,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2001,08 - Ingegneria civile ed Architettura
32100,Ricercatore non confermato,VIOLA Francesco,M,Napoli Federico II,Ingegneria,ICAR/14,,PROGETTAZIONE URBANA E DI URBANISTICA,2001,08 - Ingegneria civile ed Architettura
32101,Ricercatore,VIOLO Rodolfo,M,"ROMA ""La Sapienza""",Architettura Valle Giulia,ICAR/14,,ARCHITETTURA E PROGETTO,2001,08 - Ingegneria civile ed Architettura
32102,Associato non confermato,VIOTTI Paolo,M,"ROMA ""La Sapienza""",Ingegneria,ICAR/03,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE",2001,08 - Ingegneria civile ed Architettura
32103,Ordinario,VIPARELLI Rosa,F,BASILICATA,Ingegneria,ICAR/02,,INGEGNERIA E FISICA DELL'AMBIENTE,2001,08 - Ingegneria civile ed Architettura
32104,Associato confermato,VIRGILI Amedeo,M,Politecnica delle MARCHE,Ingegneria,ICAR/04,,"INGEGNERIA CIVILE, EDILE E ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
32105,Associato non confermato,VISCOGLIOSI Alessandro,M,"ROMA ""La Sapienza""",Architettura Valle Giulia,ICAR/18,,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
32106,Associato confermato,VISENTINI Margherita,F,Politecnico di MILANO,Architettura,ICAR/18,,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2001,08 - Ingegneria civile ed Architettura
32107,Associato confermato,VISINTINI Claudio,M,TRIESTE,Architettura,ICAR/17,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
32108,Ricercatore non confermato,VISINTINI Domenico,M,UDINE,Ingegneria,ICAR/06,,INGEGNERIA CIVILE E ARCHITETTURA (DICA),2001,08 - Ingegneria civile ed Architettura
32109,Ricercatore non confermato,VISKOVIC Alberto,M,CHIETI-PESCARA,Architettura,ICAR/09,,INGEGNERIA E GEOLOGIA,2001,08 - Ingegneria civile ed Architettura
32110,Ricercatore,VISONE Salvatore,M,Napoli Federico II,Architettura,ICAR/20,,PIANIFICAZIONE E SCIENZA DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
32111,Ordinario,VITALE Augusto,M,Napoli Federico II,Architettura,ICAR/12,,PROGETTAZIONE URBANA E DI URBANISTICA,2001,08 - Ingegneria civile ed Architettura
32112,Ordinario,VITALE Daniele,M,Politecnico di MILANO,Architettura II,ICAR/14,,PROGETTAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32113,Associato confermato,VITALE Giuseppina,F,PALERMO,Architettura,ICAR/12,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32114,Straordinario,VITALIANI Renato,M,PADOVA,Ingegneria,ICAR/09,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE - ICEA",2001,08 - Ingegneria civile ed Architettura
32115,Associato non confermato,VITETTA Antonino,M,Mediterranea di REGGIO CALABRIA,Ingegneria,ICAR/05,,"INFORMATICA, MATEMATICA, ELETTRONICA E TRASPORTI",2001,08 - Ingegneria civile ed Architettura
32116,Ricercatore,VITI Carlo,M,PISA,Ingegneria,ICAR/01,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
32117,Ordinario,VITIELLO Edmondo,M,Politecnico di MILANO,Architettura II,ICAR/09,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32118,Associato confermato,VITONE Amedeo,M,Politecnico di BARI,Ingegneria,ICAR/09,,INGEGNERIA DELLE ACQUE E DI CHIMICA,2001,08 - Ingegneria civile ed Architettura
32119,Incaricato,VITONE Vitantonio,M,Politecnico di BARI,Ingegneria,ICAR/08,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32120,Associato confermato,VITTADINI Maria Rosa,F,Università IUAV di VENEZIA,Architettura,ICAR/20,,PIANIFICAZIONE,2001,08 - Ingegneria civile ed Architettura
32121,Ricercatore,VITTORI Annio Maria,M,"ROMA ""La Sapienza""",Ingegneria,ICAR/14,,"INGEGNERIA CIVILE, EDILE E AMBIENTALE",2001,08 - Ingegneria civile ed Architettura
32122,Straordinario,VITTORI Giovanna,F,GENOVA,Ingegneria,ICAR/01,,"INGEGNERIA DELLE COSTRUZIONI, DELL'AMBIENTE E DEL TERRITORIO",2001,08 - Ingegneria civile ed Architettura
32123,Ricercatore non confermato,VITTORINI Rosalia,F,"ROMA ""Tor Vergata""",Ingegneria,ICAR/10,,INGEGNERIA CIVILE,2001,08 - Ingegneria civile ed Architettura
32124,Ricercatore non confermato,VITTUARI Luca,M,BOLOGNA,Ingegneria,ICAR/06,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2001,08 - Ingegneria civile ed Architettura
32125,Ricercatore,VIVALDI Alberto,M,Politecnico di TORINO,Ingegneria,ICAR/04,,"IDRAULICA, TRASPORTI E INFRASTRUTTURE CIVILI",2001,08 - Ingegneria civile ed Architettura
32126,Ordinario,VIVANET Carlo,M,CAGLIARI,Ingegneria,ICAR/08,,"INGEGNERIA STRUTTURALE,INFRASTRUTTURALE E GEOMATICA (D.I.S.I.G.)",2001,08 - Ingegneria civile ed Architettura
32127,Associato non confermato,VIVIANI Gaspare,M,PALERMO,Ingegneria,ICAR/02,,"INGEGNERIA CIVILE, AMBIENTALE, AEROSPAZIALE, DEI MATERIALI (DICAM)",2001,08 - Ingegneria civile ed Architettura
32128,Ricercatore,VOCERI Nicola,M,Politecnico di MILANO,Architettura,ICAR/14,,PROGETTAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32129,Ordinario,VOGLIAZZO Maurizio,M,Politecnico di MILANO,Architettura,ICAR/15,,ARCHITETTURA E PIANIFICAZIONE,2001,08 - Ingegneria civile ed Architettura
32130,Ricercatore,VOIELLO Giuliana,F,Napoli Federico II,Architettura,ICAR/08,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32131,Straordinario,VOLTA Valentino,M,BRESCIA,Ingegneria,ICAR/17,,"INGEGNERIA CIVILE, ARCHITETTURA, TERRITORIO E AMBIENTE (DICATA)",2001,08 - Ingegneria civile ed Architettura
32132,Straordinario,VULCANO Alfonso,M,della CALABRIA,Ingegneria,ICAR/09,,STRUTTURE,2001,08 - Ingegneria civile ed Architettura
32133,Associato confermato,VULTAGGIO Mario,M,"""Parthenope"" di NAPOLI",Scienze Nautiche,ICAR/06,,SCIENZE APPLICATE,2001,08 - Ingegneria civile ed Architettura
32134,Ricercatore,WALLACH Riccardo,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/21,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
32135,Associato confermato,WHITE Alberto,M,"ROMA ""La Sapienza""",Ingegneria,ICAR/18,,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
32136,Associato confermato,ZACCARIA Carlo Alberto,M,Politecnico di BARI,Ingegneria,ICAR/17,,DISEGNO TECNICO INDUSTRIALE E DELLA RAPPRESENTAZIONE,2001,08 - Ingegneria civile ed Architettura
32137,Associato confermato,ZACCARIA Daniele,M,TRIESTE,Ingegneria,ICAR/08,,INGEGNERIA CIVILE E ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32138,Ricercatore non confermato,ZAFFAGNINI Theo,M,FERRARA,Architettura,ICAR/12,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32139,Ordinario,ZAGARI Franco,M,Mediterranea di REGGIO CALABRIA,Architettura,ICAR/15,,"OASI: PROGETTAZIONE PER LA CITTA', IL PAESAGGIO E IL TERRITORIO",2001,08 - Ingegneria civile ed Architettura
32140,Ricercatore,ZAGNONI Stefano,M,UDINE,Ingegneria,ICAR/17,,INGEGNERIA CIVILE E ARCHITETTURA (DICA),2001,08 - Ingegneria civile ed Architettura
32141,Associato confermato,ZAGO Federico,M,Università IUAV di VENEZIA,Architettura,ICAR/12,,Non disponibile,2001,08 - Ingegneria civile ed Architettura
32142,Ordinario,ZAMBELLI Ettore,M,Politecnico di MILANO,Ingegneria VI,ICAR/11,,BUILDING ENVIRONMENT SCIENCES AND TECHNOLOGY - BEST,2001,08 - Ingegneria civile ed Architettura
32143,Associato non confermato,ZAMPA Paola,F,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/18,,"STORIA, DISEGNO E RESTAURO DELL'ARCHITETTURA",2001,08 - Ingegneria civile ed Architettura
32144,Ordinario,ZAMPAGLIONE Domenico,M,Politecnico di MILANO,Ingegneria VI,ICAR/01,,"INGEGNERIA IDRAULICA, AMBIENTALE, INFRASTRUTTURE VIARIE, RILEVAMENTO",2001,08 - Ingegneria civile ed Architettura
32145,Ricercatore,ZAN Bruno,M,Università IUAV di VENEZIA,Architettura,ICAR/09,,COSTRUZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32146,Ordinario,ZANDONINI Riccardo,M,TRENTO,Ingegneria,ICAR/09,,INGEGNERIA MECCANICA E STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32147,Associato confermato,ZANGHERI Luigi,M,FIRENZE,Architettura,ICAR/18,,COSTRUZIONI E RESTAURO,2001,08 - Ingegneria civile ed Architettura
32148,Associato confermato,ZANGRANDI Gabriella,F,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/11,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
32149,Ricercatore non confermato,ZANI Nicola,M,FIRENZE,Architettura,ICAR/08,,COSTRUZIONI E RESTAURO,2001,08 - Ingegneria civile ed Architettura
32150,Ricercatore,ZANNELLI Giorgio,M,"ROMA ""La Sapienza""",Architettura Valle Giulia,ICAR/11,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
32151,Ricercatore,ZANNI Fabrizio,M,Politecnico di MILANO,Architettura,ICAR/14,,ARCHITETTURA E PIANIFICAZIONE,2001,08 - Ingegneria civile ed Architettura
32152,Associato confermato,ZANNONI Giovanni,M,Università IUAV di VENEZIA,Architettura,ICAR/12,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32153,Ricercatore,ZANON Bruno,M,TRENTO,Ingegneria,ICAR/20,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
32154,Ordinario,ZANON Paolo,M,TRENTO,Ingegneria,ICAR/09,,INGEGNERIA MECCANICA E STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32155,Ricercatore non confermato,ZANUTTA Antonio,M,BOLOGNA,Ingegneria,ICAR/06,,"INGEGNERIA CIVILE, AMBIENTALE E DEI MATERIALI",2001,08 - Ingegneria civile ed Architettura
32156,Assistente r.e.,ZAPPONI Angelo Vittorio,M,FIRENZE,Architettura,ICAR/22,,PROCESSI E METODI DELLA PRODUZIONE EDILIZIA,2001,08 - Ingegneria civile ed Architettura
32157,Straordinario,ZAPPULLA Renato,M,PALERMO,Architettura,ICAR/17,,"RAPPRESENTAZIONE, CONOSCENZA, FIGURAZIONE, TRASFORMAZIONE DELL'AMBIENTE COSTRUITO--NATURALE",2001,08 - Ingegneria civile ed Architettura
32158,Ricercatore non confermato,ZATELLI Paolo,M,TRENTO,Ingegneria,ICAR/06,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
32159,Associato confermato,ZATTERA Ariella,F,Politecnico di BARI,Architettura,ICAR/14,,SCIENZE DELL'INGEGNERIA CIVILE E DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32160,Associato confermato,ZAUPA Francesco,M,PADOVA,Ingegneria,ICAR/08,,COSTRUZIONI E TRASPORTI,2001,08 - Ingegneria civile ed Architettura
32161,Associato confermato,ZAVARISE Giorgio,M,Politecnico di TORINO,Ingegneria II,ICAR/08,,INGEGNERIA DELL'INNOVAZIONE,2001,08 - Ingegneria civile ed Architettura
32162,Ordinario,ZAVELANI ROSSI Adolfo,M,Politecnico di MILANO,Ingegneria IV,ICAR/08,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32163,Associato confermato,ZAZZARA Lucio,M,CHIETI-PESCARA,Architettura,ICAR/21,,ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32164,Ricercatore,ZENNARO Pietro,M,Università IUAV di VENEZIA,Architettura,ICAR/12,,DIPARTIMENTO IUAV PER LA RICERCA,2001,08 - Ingegneria civile ed Architettura
32165,Ricercatore,ZERBINI Franco,M,BOLOGNA,Ingegneria,ICAR/14,,ARCHITETTURA E PIANIFICAZIONE TERRITORIALE,2001,08 - Ingegneria civile ed Architettura
32166,Associato non confermato,ZERLENGA Ornella,F,"CAMPANIA - ""L. VANVITELLI""",Architettura,ICAR/17,,CULTURA DEL PROGETTO,2001,08 - Ingegneria civile ed Architettura
32167,Ordinario,ZERMANI Paolo,M,FIRENZE,Architettura,ICAR/14,,ARCHITETTURA- DISEGNO STORIA PROGETTO,2001,08 - Ingegneria civile ed Architettura
32168,Associato non confermato,ZEVI Sergio Fabio,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/21,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
32169,Ordinario,ZIGLIO Giuliano,M,TRENTO,Ingegneria,ICAR/03,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
32170,Ricercatore non confermato,ZIGNEGO Mario Ivan,M,GENOVA,Architettura,ICAR/17,,SCIENZE PER L'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32171,Associato confermato,ZINNO Raffaele,M,della CALABRIA,Ingegneria,ICAR/08,,MODELLISTICA PER L'INGEGNERIA,2001,08 - Ingegneria civile ed Architettura
32172,Associato confermato,ZIPARO Alberto,M,FIRENZE,Architettura,ICAR/20,,URBANISTICA E PIANIFICAZIONE DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
32173,Ricercatore,ZITO Marianna,F,PALERMO,Architettura,ICAR/08,,"INGEGNERIA CIVILE, AMBIENTALE, AEROSPAZIALE, DEI MATERIALI (DICAM)",2001,08 - Ingegneria civile ed Architettura
32174,Ordinario,ZOEGGELER Oswald,M,FIRENZE,Ingegneria,ICAR/14,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
32175,Ricercatore non confermato,ZOLEZZI Guido,M,TRENTO,Ingegneria,ICAR/01,,INGEGNERIA CIVILE E AMBIENTALE,2001,08 - Ingegneria civile ed Architettura
32176,Ricercatore non confermato,ZONTA Daniele,M,TRENTO,Ingegneria,ICAR/09,,INGEGNERIA MECCANICA E STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32177,Associato non confermato,ZOPPI Corrado,M,CAGLIARI,Ingegneria,ICAR/20,,INGEGNERIA DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
32178,Ordinario,ZOPPI Maria Concetta,F,FIRENZE,Architettura,ICAR/20,,URBANISTICA E PIANIFICAZIONE DEL TERRITORIO,2001,08 - Ingegneria civile ed Architettura
32179,Associato confermato,ZORDAN Guido,M,Università IUAV di VENEZIA,Architettura,ICAR/21,,URBANISTICA,2001,08 - Ingegneria civile ed Architettura
32180,Ordinario,ZORDAN Luigi,M,L'AQUILA,Ingegneria,ICAR/10,,ARCHITETTURA ED URBANISTICA,2001,08 - Ingegneria civile ed Architettura
32181,Straordinario,ZORZI Ferruccio,M,Politecnico di TORINO,Architettura,ICAR/22,,"INTERATENEO DI SCIENZE, PROGETTO E POLITICHE DEL TERRITORIO",2001,08 - Ingegneria civile ed Architettura
32182,Ricercatore,ZOVATTO Luigino,M,TRIESTE,Ingegneria,ICAR/01,,INGEGNERIA E ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32183,Associato non confermato,ZUCCARO Giulio,M,Napoli Federico II,Architettura,ICAR/08,,INGEGNERIA STRUTTURALE,2001,08 - Ingegneria civile ed Architettura
32184,Associato confermato,ZUCCHI Cino Paolo,M,Politecnico di MILANO,Architettura,ICAR/14,,PROGETTAZIONE DELL'ARCHITETTURA,2001,08 - Ingegneria civile ed Architettura
32185,Associato confermato,ZUCCOLO ARRIGONI Giovanni,M,PADOVA,Ingegneria,ICAR/09,,COSTRUZIONI E TRASPORTI,2001,08 - Ingegneria civile ed Architettura
32186,Associato non confermato,ZUCCON Giovanni,M,"ROMA ""La Sapienza""","Architettura ""Ludovico Quaroni""",ICAR/13,,"DATA-DESIGN, TECNOLOGIA DELL'ARCHITETTURA,TERRITORIO E AMBIENTE",2001,08 - Ingegneria civile ed Architettura
32187,Straordinario,ZUCCONI Guido Vittorio,M,Università IUAV di VENEZIA,Architettura,ICAR/18,,DIPARTIMENTO IUAV PER LA RICERCA,2001,08 - Ingegneria civile ed Architettura
32188,Ricercatore,ZUCO Gabriella,F,Politecnico di MILANO,Architettura III,ICAR/16,,"INDUSTRIAL DESIGN, DELLE ARTI DELLA COMUNICAZIONE E DELLA MODA - INDACO",2001,08 - Ingegneria civile ed Architettura
32189,Ricercatore,ABBATE Lorenzo,M,PALERMO,Ingegneria,ING-IND/35,,"INGEGNERIA CHIMICA, GESTIONALE, INFORMATICA, MECCANICA",2001,09 - Ingegneria industriale e dell'informazione
32190,Associato confermato,ABBATICCHIO Pietro Elio,M,Politecnico di BARI,Ingegneria,ING-IND/22,,INGEGNERIA CIVILE ED AMBIENTALE,2001,09 - Ingegneria industriale e dell'informazione
32191,Associato non confermato,ABRAMO Antonio,M,UDINE,Ingegneria,ING-INF/01,,"INGEGNERIA ELETTRICA, GESTIONALE E MECCANICA",2001,09 - Ingegneria industriale e dell'informazione
